sifrapu,lat,lon
89168,46.1044964,14.9069951
89176,45.6155962,15.2474693
89184,45.7508657,14.1527807
89192,46.4195663,15.8717954
89206,45.7410998,14.7255031
89214,46.4319811,14.0629742
89222,46.4319811,14.0629742
89230,45.9293476,13.6409608
89249,45.9665459,14.2985027
89257,46.2892554,15.3038748
89265,45.957169,13.6488109
89273,46.2897817,15.303849
89281,45.7559779,15.0600093
89290,46.2431349,14.3557415
89303,45.5707701,15.1928651
89311,46.338281,13.5522291
89320,45.7090839,13.8733547
89338,46.2431349,14.3557415
89346,45.4727469,14.8747701
89354,46.560276,15.6427539
89362,45.9423018,15.1451021
89370,46.3687814,14.1097395
89389,46.0568175,14.8315234
89397,45.963997,15.4866502
89400,46.2295294,15.5207109
89419,45.7090839,13.8733547
89427,46.5441853,14.962997
89435,46.6060116,16.2354595
89443,46.3590304,15.1152817
89451,45.7792194,14.2200458
89460,46.2294211,15.2619059
89478,46.134702,14.5639589
89486,45.8442085,15.3369373
89494,46.5335146,15.6603794
89508,45.9571465,14.6529199
92002,46.5893162,15.0244388
92010,46.6733695,15.993594
92029,45.9594304,14.6531512
92037,46.1398902,15.0855966
92045,46.0021285,14.0305533
92053,45.5684122,14.242767
92061,45.937644,14.805269
92070,45.5348578,13.6606087
92088,46.2204215,14.6123913
92096,45.6393638,14.8655125
92100,45.5488057,13.7312311
92118,46.2486668,14.3529809
92126,45.9444675,15.4861752
92134,46.1544998,15.2372999
92142,46.5769725,15.8293087
92150,46.5584163,16.4574718
92169,46.0538901,14.8365657
92177,46.0466401,14.4990503
92185,46.0566291,14.5149089
92215,46.5214215,16.1935357
92223,45.9170829,14.2281455
92231,46.559347,15.6516695
92240,45.6482757,15.3177072
92258,46.3174045,14.9465038
92266,46.6637553,16.1606324
92274,46.5366698,15.6597556
92282,45.9581227,13.6455684
92290,45.8015618,15.1631101
92304,46.4072425,16.1438257
92320,45.7722101,14.2103048
92339,46.4251339,15.8756584
92347,46.0656138,15.1806271
92355,46.6132724,15.2307826
92363,46.542663,14.9678241
92371,46.5427493,14.9673946
92380,45.7421466,14.7263894
92398,46.0105157,15.3018226
92401,45.7083821,13.8716811
92410,46.507046,15.0814414
92428,46.3955324,15.5625631
92436,46.3396709,15.4286665
92444,46.2145282,15.3937787
92452,46.2290698,15.5159944
92460,46.1837572,13.7347277
92479,46.1550176,15.0482231
92487,45.9084548,15.0070751
92495,46.3614074,15.1164618
92509,45.9630878,14.2936404
92517,46.1339757,14.9955513
92525,46.2509602,15.1619229
92533,46.0763196,14.4790679
92576,45.9583925,13.646474
92592,46.2372286,15.2596815
92606,45.544254,13.7318196
92614,46.2476738,14.3532341
92622,46.0516715,14.5065828
92630,46.0544743,14.5251078
92657,46.0546313,14.529703
92665,46.5366698,15.6597556
92673,46.6590801,16.1708799
92681,45.9421285,13.6389589
92690,45.8028791,15.1669265
92703,46.5431969,14.9672844
92762,46.1452848,14.4052538
92770,46.0535421,14.5254771
92785,46.6581381,16.1610293
96008,45.7375993,14.7286524
96024,46.05027,14.5150076
96032,46.0520118,14.4972211
96040,46.5572812,15.6514357
96059,45.9580679,15.4931838
96067,46.0660317,14.5092631
96075,46.0535247,14.5028274
96083,46.0572483,14.5083916
96091,46.062171,14.5090802
96121,46.0534041,14.5024755
97047,46.6623501,16.1641453
97105,46.2397495,15.2677063
97110,46.5596245,15.6478647
97217,45.5490231,13.7297701
97225,46.1542793,15.2359978
97241,46.0494378,14.515885
97250,46.5193583,16.197814
97276,45.957169,13.6488109
97284,46.5097834,15.080969
97390,46.6079153,16.2365127
97403,46.5731715,16.3444126
97411,46.5193583,16.197814
97519,45.957169,13.6488109
97608,46.8047535,16.2180722
